id,ANYO_CONSTRUCCION,CODIGO_POSTAL,USO_EDIFICIO,MUNICIPIO,PROVINCIA,TIPO_REGISTRO,FICHERO_ORIGEN,CONSUMO_EP_VALOR
46753,1964.0,3600.0,VIVIENDA INDIVIDUAL,ELDA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,184
25123,2009.0,12130.0,VIVIENDA INDIVIDUAL,SANT JOAN DE MORÓ,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,103
46680,2007.0,46185.0,VIVIENDA INDIVIDUAL,POBLA DE VALLBONA (LA),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,60
14448,2005.0,3130.0,Sin Dato,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,204
14224,1975.0,12500.0,VIVIENDA INDIVIDUAL,VINARÒS,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,235
39777,1990.0,3294.0,OFICINAS,ELCHE/ELX,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,220
24124,2005.0,3181.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,135
42449,2008.0,46980.0,VIVIENDA INDIVIDUAL,PATERNA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,189
1270,1972.0,3340.0,LOCAL COMERCIAL,ALBATERA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,359
31888,2006.0,3010.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,92
17975,1975.0,3005.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,134
17667,2018.0,3670.0,VIVIENDA/S UNIFAMILIAR,MONFORTE DEL CID,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,69
19024,1974.0,46500.0,VIVIENDA INDIVIDUAL,SAGUNTO/SAGUNT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,152
2599,,46182.0,VIVIENDA/S UNIFAMILIAR,PATERNA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,94
39392,2004.0,46529.0,valencia,CANET D'EN BERENGUER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,187
37063,1978.0,46119.0,VIVIENDA INDIVIDUAL,NÁQUERA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,167
14436,2007.0,46230.0,,ALGINET,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,98
34776,2006.0,12005.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,80
5668,1952.0,12600.0,VIVIENDA/S UNIFAMILIAR,VALL D'UIXÓ (LA),CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,247
47223,1930.0,46006.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,206
34506,1968.0,12590.0,VIVIENDA INDIVIDUAL,ALMENARA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,297
13174,2001.0,12600.0,VIVIENDA INDIVIDUAL,VALL D'UIXÓ (LA),CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,244
3374,1966.0,,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,132
43012,1997.0,3183.0,VIVIENDA/S UNIFAMILIAR,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,282
46339,1971.0,46015.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,135
38680,2001.0,3590.0,VIVIENDA INDIVIDUAL,ALTEA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,132
23642,2008.0,12592.0,VIVIENDA INDIVIDUAL,valencia,,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,244
38605,1984.0,46920.0,VIVIENDA INDIVIDUAL,MISLATA,,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,121
5612,1900.0,12200.0,VIVIENDA/S UNIFAMILIAR,ONDA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,168
30866,1978.0,46728.0,VIVIENDA/S UNIFAMILIAR,GANDIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,180
33085,2009.0,SIN CP,VIVIENDA INDIVIDUAL,SILLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,75
28214,1940.0,3801.0,VIVIENDA INDIVIDUAL,ALCOY/ALCOI,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,174
25953,1965.0,3802.0,VIVIENDA INDIVIDUAL,ALCOY/ALCOI,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,200
16061,1930.0,,VIVIENDA INDIVIDUAL,ROCAFORT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,249
37393,1970.0,3360.0,VIVIENDA INDIVIDUAL,CALLOSA DE SEGURA,valencia,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,107
13399,2007.0,12590.0,VIVIENDA INDIVIDUAL,ALMENARA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,85
30651,2011.0,46470.0,VIVIENDA INDIVIDUAL,MASSANASSA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,107
163,1958.0,46520.0,VIVIENDA/S UNIFAMILIAR,SAGUNTO/SAGUNT,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,169
7400,1945.0,46021.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,121
42883,2001.0,3700.0,VIVIENDA/S UNIFAMILIAR,DÉNIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,345
106,1972.0,12529.0,VIVIENDA INDIVIDUAL,NULES,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,193
43797,2001.0,3189.0,VIVIENDA INDIVIDUAL,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,373
34982,1961.0,46018.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,200
7385,1958.0,46018.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,190
29784,2000.0,46190.0,VIVIENDA/S UNIFAMILIAR,RIBA-ROJA DE TÚRIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,202
49596,1979.0,3185.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,253
31377,1925.0,46780.0,VIVIENDA/S UNIFAMILIAR,OLIVA,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,185
24586,1971.0,,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,156
20899,,3700.0,VIVIENDA INDIVIDUAL,DÉNIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,187
44313,1985.0,46014.0,LOCAL COMERCIAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,126
25429,1977.0,46970.0,valencia,ALAQUÀS,,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,54
12856,1983.0,3739.0,VIVIENDA/S UNIFAMILIAR,JÁVEA/XÀBIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,257
7405,1893.0,46001.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,103
46211,,46711.0,LOCAL COMERCIAL,MIRAMAR,VALENCIA,EXISTE,,80
12263,1974.0,46026.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,147
21516,2006.0,46160.0,VIVIENDA INDIVIDUAL,LLÍRIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,85
12331,1993.0,3560.0,VIVIENDA INDIVIDUAL,CAMPELLO (EL),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,351
1117,2007.0,3110.0,VIVIENDA INDIVIDUAL,MUTXAMEL,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,263
7878,1978.0,3738.0,VIVIENDA/S UNIFAMILIAR,JÁVEA/XÀBIA,ALICANTE,EXISTE,,236
40386,1989.0,3130.0,VIVIENDA INDIVIDUAL,DESCONOCIDO,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,105
43088,,46006.0,VIVIENDA/S UNIFAMILIAR,,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,160
48803,1966.0,46021.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,69
42950,1975.0,12560.0,VIVIENDA INDIVIDUAL,BENICASIM/BENICÀSSIM,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,161
37292,2006.0,3159.0,VIVIENDA INDIVIDUAL,DAYA NUEVA,,,certificacion-energetica-de-edificios-en-alicante.csv,139
32715,2003.0,3680.0,VIVIENDA/S UNIFAMILIAR,ASPE,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,205
43820,2005.0,12529.0,VIVIENDA INDIVIDUAL,NULES,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,116
19574,1964.0,12004.0,LOCAL COMERCIAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,102
6587,2012.0,3550.0,VIVIENDA/S UNIFAMILIAR,SANT JOAN D'ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,69
12016,1992.0,3295.0,VIVIENDA/S UNIFAMILIAR,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,161
10731,1995.0,3207.0,VIVIENDA INDIVIDUAL,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,129
47468,1994.0,46185.0,VIVIENDA/S UNIFAMILIAR,POBLA DE VALLBONA (LA),,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,95
23619,2006.0,3110.0,VIVIENDA INDIVIDUAL,MUTXAMEL,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,87
38724,2002.0,3400.0,LOCAL COMERCIAL,VILLENA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,114
1394,,3201.0,VIVIENDA INDIVIDUAL,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,119
21966,2006.0,46290.0,VIVIENDA INDIVIDUAL,ALCÀSSER,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,164
34626,1967.0,3201.0,VIVIENDA/S UNIFAMILIAR,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,110
44619,1979.0,46520.0,,SAGUNTO/SAGUNT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,108
33388,2006.0,46185.0,VIVIENDA/S UNIFAMILIAR,POBLA DE VALLBONA (LA),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,230
25732,1972.0,46005.0,???,,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,223
24630,2010.0,46800.0,,XÀTIVA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,132
1829,1929.0,46591.0,OTROS,ALBALAT DELS TARONGERS,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,107
25370,1993.0,46018.0,,VALÈNCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,132
48435,2009.0,46250.0,VIVIENDA INDIVIDUAL,ALCÚDIA (L'),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,98
26525,1977.0,46020.0,VIVIENDA INDIVIDUAL,N/A,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,172
40570,1993.0,3540.0,VIVIENDA/S UNIFAMILIAR,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,171
1472,1976.0,3295.0,VIVIENDA/S UNIFAMILIAR,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,193
38688,2016.0,3725.0,VIVIENDA INDIVIDUAL,TEULADA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,116
2383,1970.0,46014.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,192
2695,1978.0,3130.0,VIVIENDA INDIVIDUAL,SANTA POLA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,191
29547,1987.0,46006.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,131
44460,1991.0,3690.0,VIVIENDA INDIVIDUAL,SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,101
13384,2005.0,46008.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,103
27175,1965.0,46006.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,140
43881,1977.0,46020.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,114
36499,2002.0,46191.0,VIVIENDA/S UNIFAMILIAR,VILAMARXANT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,100
46538,2001.0,3182.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,211
43343,1969.0,3012.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,149
27727,1964.0,46025.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,127
20060,2002.0,12600.0,LOCAL COMERCIAL,VALL D'UIXÓ (LA),CASTELLÓN,EXISTE,,311
30719,1972.0,46250.0,VIVIENDA INDIVIDUAL,ALCÚDIA (L'),VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,180
45407,2008.0,3320.0,VIVIENDA INDIVIDUAL,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,143
47675,1965.0,3600.0,VIVIENDA INDIVIDUAL,ELDA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,391
31552,2009.0,12540.0,LOCAL COMERCIAL,VILLARREAL/VILA-REAL,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,561
40235,1990.0,46136.0,LOCAL COMERCIAL,MUSEROS,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,286
24850,1960.0,46024.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,115
19278,9999,3440.0,VIVIENDA/S UNIFAMILIAR,IBI,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,253
40722,1990.0,3170.0,VIVIENDA INDIVIDUAL,ROJALES,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,181
26442,1984.0,46380.0,VIVIENDA/S UNIFAMILIAR,CHESTE,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,114
45409,1966.0,,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,175
39693,1991.0,,VIVIENDA INDIVIDUAL,ORIHUELA,ALICANTE,EXISTE,,200
13286,1993.0,46540.0,VIVIENDA INDIVIDUAL,PUIG,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,62
3811,1900.0,46817.0,VIVIENDA/S UNIFAMILIAR,ESTUBENY,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,147
12353,1998.0,3840.0,VIVIENDA/S UNIFAMILIAR,GAIANES,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,235
43269,2007.0,,,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,54
30657,1900.0,46004.0,???,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,130
21500,2006.0,3319.0,VIVIENDA/S UNIFAMILIAR,ORIHUELA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,279
9706,1977.0,3010.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,121
3524,1960.0,46417.0,VIVIENDA/S UNIFAMILIAR,RIOLA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,202
29176,1965.0,46600.0,EDIFICIO DE VIVIENDAS (BLOQUE COMPLETO),ALZIRA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,264
24767,2008.0,3700.0,VIVIENDA INDIVIDUAL,DÉNIA,ALICANTE,NUEVO,,144
3415,2002.0,3789.0,VIVIENDA/S UNIFAMILIAR,PEGO,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,240
34839,2003.0,3779.0,VIVIENDA/S UNIFAMILIAR,POBLETS (ELS),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,230
5791,1972.0,46410.0,VIVIENDA INDIVIDUAL,SUECA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,191
30026,1974.0,12005.0,VIVIENDA INDIVIDUAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,126
34912,2008.0,46727.0,OTROS,REAL DE GANDÍA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,150
20288,2007.0,3195.0,VALÈNCIA,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,160
18258,1967.0,46520.0,VIVIENDA/S UNIFAMILIAR,SAGUNTO/SAGUNT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,143
26900,2007.0,46001.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,,63
18798,,3730.0,VIVIENDA/S UNIFAMILIAR,JÁVEA/XÀBIA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,158
8018,2006.0,12594.0,VIVIENDA INDIVIDUAL,OROPESA DEL MAR/ORPESA,,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,145
24508,2001.0,3009.0,VIVIENDA INDIVIDUAL,,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,159
46194,1968.0,46012.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,258
15659,2007.0,3710.0,VIVIENDA INDIVIDUAL,CALPE/CALP,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,241
29631,1975.0,,VIVIENDA INDIVIDUAL,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,145
21530,1970.0,3700.0,VIVIENDA INDIVIDUAL,DÉNIA,ALICANTE,EXISTE,,136
7702,1930.0,12490.0,DESCONOCIDO,,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,221
29421,1983.0,12004.0,LOCAL COMERCIAL,CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,350
16685,2005.0,3195.0,VIVIENDA INDIVIDUAL,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,96
12071,1968.0,3540.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,139
19150,2006.0,3195.0,VIVIENDA INDIVIDUAL,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,243
23723,1966.0,3010.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,180
14717,1966.0,46017.0,VIVIENDA/S UNIFAMILIAR,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,116
41642,1999.0,3012.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,104
29970,1969.0,46740.0,VIVIENDA/S UNIFAMILIAR,CARCAIXENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,189
16591,1978.0,3140.0,VIVIENDA INDIVIDUAL,GUARDAMAR DEL SEGURA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,159
36604,,3170.0,VIVIENDA INDIVIDUAL,ROJALES,,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,298
30471,1970.0,3501.0,VIVIENDA INDIVIDUAL,BENIDORM,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,218
39058,2006.0,3130.0,VIVIENDA/S UNIFAMILIAR,SANTA POLA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,303
7211,1995.0,46014.0,LOCAL COMERCIAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,216
22128,1978.0,3738.0,VIVIENDA INDIVIDUAL,N/A,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,136
6644,2006.0,46006.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,126
49850,2004.0,3710.0,LOCAL COMERCIAL,CALPE/CALP,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,231
44284,2003.0,3540.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,160
29890,2004.0,46624.0,VIVIENDA INDIVIDUAL,JALANCE,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,223
49022,2006.0,46394.0,VIVIENDA INDIVIDUAL,RIBA-ROJA DE TÚRIA,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,194
14233,2003.0,,VIVIENDA/S UNIFAMILIAR,REDOVÁN,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,133
27643,2005.0,3581.0,VIVIENDA INDIVIDUAL,ALFÀS DEL PI (L'),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,169
10621,AÑO 2000,46010.0,LOCAL COMERCIAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,225
24426,1968.0,3007.0,VIVIENDA INDIVIDUAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,156
42952,1990.0,3440.0,VIVIENDA/S UNIFAMILIAR,IBI,ALICANTE,,certificacion-energetica-de-edificios-en-alicante.csv,309
4407,2021.0,46713.0,VIVIENDA/S UNIFAMILIAR,BELLREGUARD,VALENCIA,NUEVO,certificacion-energetica-de-edificios-en-valencia.csv,43
2336,1978.0,3130.0,VIVIENDA INDIVIDUAL,SANTA POLA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,308
41801,2007.0,46119.0,VIVIENDA INDIVIDUAL,NÁQUERA,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,58
32189,1900.0,12315.0,VIVIENDA INDIVIDUAL,VALLIBONA,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,109
13166,1969.0,3501.0,LOCAL COMERCIAL,valencia,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,211
45825,1977.0,46023.0,VIVIENDA INDIVIDUAL,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,112
8852,1991.0,3570.0,,VILLAJOYOSA/VILA JOIOSA (LA),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,105
22147,1958.0,12500.0,VIVIENDA/S UNIFAMILIAR,VINARÒS,CASTELLÓN,EXISTE,certificacion-energetica-de-edificios-en-castellon.csv,159
36215,1980.0,46900.0,VIVIENDA/S UNIFAMILIAR,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,194
12974,1994.0,46020.0,,VALENCIA,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,105
24766,1994.0,3185.0,VIVIENDA/S UNIFAMILIAR,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,189
14907,1972.0,3203.0,VIVIENDA INDIVIDUAL,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,101
19253,2007.0,46980.0,VIVIENDA INDIVIDUAL,PATERNA,VALENCIA,EXISTE,,107
36993,2005.0,3203.0,VIVIENDA INDIVIDUAL,ELCHE/ELX,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,149
31168,2003.0,3181.0,VIVIENDA INDIVIDUAL,TORREVIEJA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,145
24991,1940.0,3001.0,LOCAL COMERCIAL,ALICANTE/ALACANT,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,173
4728,999,3560.0,VIVIENDA INDIVIDUAL,CAMPELLO (EL),ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,154
24144,1940.0,46823.0,VIVIENDA/S UNIFAMILIAR,NAVARRÉS,VALENCIA,,certificacion-energetica-de-edificios-en-valencia.csv,213
13551,2006.0,3159.0,VIVIENDA INDIVIDUAL,DAYA NUEVA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,323
26265,2006.0,3169.0,VIVIENDA INDIVIDUAL,ALGORFA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,201
49566,1975.0,3191.0,VIVIENDA INDIVIDUAL,PILAR DE LA HORADADA,ALICANTE,EXISTE,certificacion-energetica-de-edificios-en-alicante.csv,182
6124,2006.0,46900.0,VIVIENDA INDIVIDUAL,TORRENT,VALENCIA,EXISTE,certificacion-energetica-de-edificios-en-valencia.csv,152
